GeoFIPS,GeoName,Region,ComponentId,ComponentName,Line,Description,2012,2013,2014,2015,2016
25000,Massachusetts,1,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3803,3881,4078,4195,4342
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,34333,35137,36502,37853,39332
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,11879,12133,12570,12837,13250
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3293,3376,3538,3730,3862
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,987,1026,1128,1187,1211
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,763,778,801,850,882
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,999,1020,1044,1095,1142
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,544,552,564,597,627
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8586,8757,9032,9107,9389
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2615,2614,2658,2684,2773
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,949,954,970,1003,1020
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1314,1344,1310,1022,932
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,3708,3846,4094,4398,4663
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,22453,23004,23932,25016,26081
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),20798,21286,22186,23183,24134
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,5746,5834,6042,6187,6364
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6009,6099,6257,6596,6912
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1339,1369,1468,1541,1614
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1345,1432,1515,1571,1665
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1797,1836,1925,2069,2173
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2208,2335,2487,2654,2754
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2354,2381,2492,2564,2652
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1655,1718,1747,1833,1948
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4740,4875,5001,5259,5498
26000,Michigan,3,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3085,3157,3254,3425,3550
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,38654,39530,40844,42290,43930
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12767,12961,13200,13349,13738
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,4558,4683,4809,5032,5186
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1276,1315,1392,1484,1486
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,916,946,981,1042,1096
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1368,1396,1398,1426,1447
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,999,1026,1037,1080,1157
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8209,8278,8391,8317,8552
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2731,2736,2754,2791,2888
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,1105,1131,1167,1208,1240
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1605,1576,1535,1189,1084
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2768,2835,2935,3129,3340
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,25887,26569,27644,28941,30192
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),24519,25156,26207,27433,28598
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,6719,6908,7165,7403,7710
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,6672,6813,7054,7453,7816
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,1221,1277,1373,1427,1476
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,1856,1916,2015,2092,2212
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,2094,2134,2238,2417,2528
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,2647,2759,2903,3066,3146
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,3308,3350,3460,3577,3711
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1368,1413,1437,1507,1593
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,4781,4899,5039,5277,5504
27000,Minnesota,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,3414,3486,3602,3769,3910
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,27559,28118,28728,29406,30200
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,10516,10746,10835,10844,10962
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,2845,2977,3065,3221,3297
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1098,1183,1230,1325,1346
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,645,653,663,681,697
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,704,726,742,768,783
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,399,414,430,447,470
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,7671,7769,7770,7623,7666
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2490,2503,2507,2522,2549
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,894,907,943,976,1022
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1603,1561,1441,1083,935
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2684,2799,2880,3042,3160
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,17043,17371,17893,18562,19238
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),16520,16815,17338,17976,18592
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),15,  Housing and utilities,4380,4502,4608,4758,4976
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),16,  Health care,5402,5390,5508,5719,5876
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),17,  Transportation services,539,569,582,594,613
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),18,  Recreation services,489,493,505,510,513
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),19,  Food services and accommodations,1661,1688,1753,1843,1911
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),20,  Financial services and insurance,1949,2072,2142,2230,2309
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),21,  Other services,2100,2101,2241,2321,2394
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),523,556,555,586,646
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),23, Gross output of nonprofit institutions,2704,2772,2792,2929,3035
28000,Mississippi,5,2,Per capita personal consumption expenditures (PCE) by state (dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,2181,2216,2237,2343,2389
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),1,Personal consumption expenditures,34080,34697,35457,36568,37526
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),2, Goods,12003,12092,12180,12143,12244
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),3,  Durable goods,3696,3763,3855,4045,4115
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),4,   Motor vehicles and parts,1353,1377,1445,1546,1547
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),5,   Furnishings and durable household equipment,770,785,802,822,855
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),6,   Recreational goods and vehicles,1031,1045,1045,1088,1109
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),7,   Other durable goods,541,556,563,589,603
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),8,  Nondurable goods,8307,8329,8326,8098,8129
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),9,   Food and beverages purchased for off-premises consumption,2576,2592,2625,2648,2680
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),10,   Clothing and footwear,931,951,960,975,982
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),11,   Gasoline and other energy goods,1848,1816,1722,1323,1190
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),12,   Other nondurable goods,2952,2970,3018,3152,3278
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),13, Services,22077,22605,23277,24425,25282
29000,Missouri,4,2,Per capita personal consumption expenditures (PCE) by state (dollars),14,  Household consumption expenditures (for services),21203,21693,22359,23460,24256
