GeoFIPS,GeoName,Region,ComponentName,Line,Description,2014,2015,2016
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,11182,11776,12023
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,7945,8431,8754
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,10357,10861,11340
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,5596,5924,6222
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,89561,90321,93212
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,26356,26617,27532
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,9622,9949,10131
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,12985,10135,9250
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,40599,43620,46299
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,237309,248105,258945
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),219988,229922,239605
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,59911,61364,63185
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,62045,65420,68626
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,14556,15279,16020
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,15025,15581,16533
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,19087,20523,21572
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,24656,26320,27344
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,24708,25434,26325
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),17321,18183,19340
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,49588,52156,54587
26000,Michigan,3,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,32267,33972,35247
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,222726,231852,242489
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,71979,73186,75833
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,26224,27588,28625
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,7591,8136,8201
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,5352,5711,6048
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,7625,7818,7988
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,5657,5923,6388
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,45755,45598,47208
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,15019,15300,15942
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,6363,6625,6845
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,8369,6518,5984
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,16005,17155,18437
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,150746,158665,166656
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),142910,150401,157861
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,39073,40586,42559
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,38464,40858,43142
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,7489,7821,8149
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,10987,11467,12208
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,12203,13251,13956
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,15830,16807,17364
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,18865,19611,20482
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),7837,8264,8796
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,27479,28929,30380
27000,Minnesota,4,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,19642,20665,21584
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),1,Personal consumption expenditures,85967,87907,90261
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),2, Goods,32423,32417,32763
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),3,  Durable goods,9172,9628,9853
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),4,   Motor vehicles and parts,3681,3961,4023
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),5,   Furnishings and durable household equipment,1983,2035,2083
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),6,   Recreational goods and vehicles,2219,2295,2341
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),7,   Other durable goods,1288,1337,1405
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),8,  Nondurable goods,23252,22788,22910
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),9,   Food and beverages purchased for off-premises consumption,7502,7538,7618
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),10,   Clothing and footwear,2822,2917,3054
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),11,   Gasoline and other energy goods,4311,3238,2795
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),12,   Other nondurable goods,8617,9095,9444
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),13, Services,53543,55490,57497
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),14,  Household consumption expenditures (for services),51882,53738,55567
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),15,  Housing and utilities,13788,14222,14872
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),16,  Health care,16482,17097,17562
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),17,  Transportation services,1742,1775,1834
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),18,  Recreation services,1511,1526,1533
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),19,  Food services and accommodations,5246,5511,5712
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),20,  Financial services and insurance,6408,6668,6900
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),21,  Other services,6706,6939,7154
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),22, Final consumption expenditures of nonprofit institutions serving households (NPISHs),1661,1753,1931
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),23, Gross output of nonprofit institutions,8354,8756,9071
28000,Mississippi,5,Total personal consumption expenditures (PCE) by state (millions of dollars),24, Less: Receipts from sales of goods and services by nonprofit institutions,6693,7003,7140
